payment_id,loan_id,payment_date,emi_due,amount_paid,days_late,payment_status
PMT003615,LN00190,2024-09-17,20591.28,20591.28,0,On-time
PMT003616,LN00190,2024-10-17,20591.28,20591.28,2,Late
PMT003617,LN00190,2024-11-16,20591.28,20591.28,0,On-time
PMT003618,LN00190,2024-12-16,20591.28,20591.28,0,On-time
PMT003619,LN00190,2025-01-15,20591.28,20591.28,3,Late
PMT003620,LN00190,2025-02-14,20591.28,20591.28,0,On-time
PMT003621,LN00190,2025-03-16,20591.28,20591.28,12,Late
PMT003622,LN00190,2025-04-15,20591.28,20591.28,0,On-time
PMT003623,LN00191,2024-09-10,41780.31,41780.31,0,On-time
PMT003624,LN00191,2024-10-10,41780.31,41780.31,9,Late
PMT003625,LN00191,2024-11-09,41780.31,41780.31,0,On-time
PMT003626,LN00191,2024-12-09,41780.31,41780.31,0,On-time
PMT003627,LN00191,2025-01-08,41780.31,0.0,51,Missed
PMT003628,LN00191,2025-02-07,41780.31,0.0,45,Missed
PMT003629,LN00191,2025-03-09,41780.31,41780.31,0,On-time
PMT003630,LN00191,2025-04-08,41780.31,41780.31,0,On-time
PMT003631,LN00191,2025-05-08,41780.31,41780.31,0,On-time
PMT003632,LN00191,2025-06-07,41780.31,41780.31,0,On-time
PMT003633,LN00191,2025-07-07,41780.31,41780.31,0,On-time
PMT003634,LN00191,2025-08-06,41780.31,41780.31,0,On-time
PMT003635,LN00191,2025-09-05,41780.31,41780.31,0,On-time
PMT003636,LN00191,2025-10-05,41780.31,41780.31,0,On-time
PMT003637,LN00191,2025-11-04,41780.31,41780.31,0,On-time
PMT003638,LN00191,2025-12-04,41780.31,41780.31,0,On-time
PMT003639,LN00191,2026-01-03,41780.31,41780.31,0,On-time
PMT003640,LN00191,2026-02-02,41780.31,41780.31,4,Late
PMT003641,LN00191,2026-03-04,41780.31,41780.31,0,On-time
PMT003642,LN00191,2026-04-03,41780.31,0.0,42,Missed
PMT003643,LN00191,2026-05-03,41780.31,41780.31,0,On-time
PMT003644,LN00191,2026-06-02,41780.31,41780.31,0,On-time
PMT003645,LN00192,2022-07-15,143105.76,143105.76,24,Late
PMT003646,LN00192,2022-08-14,143105.76,143105.76,0,On-time
PMT003647,LN00192,2022-09-13,143105.76,143105.76,0,On-time
PMT003648,LN00192,2022-10-13,143105.76,143105.76,0,On-time
PMT003649,LN00192,2022-11-12,143105.76,143105.76,0,On-time
PMT003650,LN00192,2022-12-12,143105.76,143105.76,0,On-time
PMT003651,LN00192,2023-01-11,143105.76,143105.76,0,On-time
PMT003652,LN00192,2023-02-10,143105.76,143105.76,21,Late
PMT003653,LN00192,2023-03-12,143105.76,143105.76,2,Late
PMT003654,LN00192,2023-04-11,143105.76,143105.76,0,On-time
PMT003655,LN00192,2023-05-11,143105.76,143105.76,0,On-time
PMT003656,LN00193,2022-02-20,10952.47,0.0,32,Missed
PMT003657,LN00193,2022-03-22,10952.47,10952.47,0,On-time
PMT003658,LN00193,2022-04-21,10952.47,10952.47,5,Late
PMT003659,LN00193,2022-05-21,10952.47,10952.47,0,On-time
PMT003660,LN00193,2022-06-20,10952.47,10952.47,0,On-time
PMT003661,LN00193,2022-07-20,10952.47,10952.47,23,Late
PMT003662,LN00193,2022-08-19,10952.47,10952.47,0,On-time
PMT003663,LN00193,2022-09-18,10952.47,10952.47,0,On-time
PMT003664,LN00193,2022-10-18,10952.47,10952.47,0,On-time
PMT003665,LN00193,2022-11-17,10952.47,10952.47,0,On-time
PMT003666,LN00193,2022-12-17,10952.47,10952.47,0,On-time
PMT003667,LN00193,2023-01-16,10952.47,10952.47,0,On-time
PMT003668,LN00193,2023-02-15,10952.47,10952.47,0,On-time
PMT003669,LN00193,2023-03-17,10952.47,10952.47,0,On-time
PMT003670,LN00193,2023-04-16,10952.47,0.0,44,Missed
PMT003671,LN00193,2023-05-16,10952.47,10952.47,6,Late
PMT003672,LN00193,2023-06-15,10952.47,10952.47,22,Late
PMT003673,LN00193,2023-07-15,10952.47,10952.47,0,On-time
PMT003674,LN00193,2023-08-14,10952.47,10952.47,0,On-time
PMT003675,LN00193,2023-09-13,10952.47,10952.47,0,On-time
PMT003676,LN00193,2023-10-13,10952.47,10952.47,0,On-time
PMT003677,LN00193,2023-11-12,10952.47,10952.47,0,On-time
PMT003678,LN00193,2023-12-12,10952.47,10952.47,23,Late
PMT003679,LN00193,2024-01-11,10952.47,10952.47,0,On-time
PMT003680,LN00193,2024-02-10,10952.47,10952.47,0,On-time
PMT003681,LN00193,2024-03-11,10952.47,10952.47,22,Late
PMT003682,LN00193,2024-04-10,10952.47,10952.47,0,On-time
PMT003683,LN00193,2024-05-10,10952.47,10952.47,0,On-time
PMT003684,LN00193,2024-06-09,10952.47,10952.47,0,On-time
PMT003685,LN00193,2024-07-09,10952.47,10952.47,0,On-time
PMT003686,LN00193,2024-08-08,10952.47,10952.47,0,On-time
PMT003687,LN00193,2024-09-07,10952.47,10952.47,0,On-time
PMT003688,LN00193,2024-10-07,10952.47,10952.47,0,On-time
PMT003689,LN00193,2024-11-06,10952.47,10952.47,19,Late
PMT003690,LN00193,2024-12-06,10952.47,10952.47,0,On-time
PMT003691,LN00193,2025-01-05,10952.47,10952.47,0,On-time
PMT003692,LN00193,2025-02-04,10952.47,10952.47,13,Late
PMT003693,LN00193,2025-03-06,10952.47,10952.47,0,On-time
PMT003694,LN00193,2025-04-05,10952.47,10952.47,9,Late
PMT003695,LN00193,2025-05-05,10952.47,10952.47,0,On-time
PMT003696,LN00193,2025-06-04,10952.47,10952.47,21,Late
PMT003697,LN00194,2023-03-20,53856.26,53856.26,12,Late
PMT003698,LN00194,2023-04-19,53856.26,0.0,53,Missed
PMT003699,LN00194,2023-05-19,53856.26,53856.26,0,On-time
PMT003700,LN00194,2023-06-18,53856.26,53856.26,0,On-time
PMT003701,LN00194,2023-07-18,53856.26,53856.26,13,Late
PMT003702,LN00194,2023-08-17,53856.26,,0,On-time
PMT003703,LN00194,2023-09-16,53856.26,53856.26,0,On-time
PMT003704,LN00194,2023-10-16,53856.26,53856.26,13,Late
PMT003705,LN00194,2023-11-15,53856.26,0.0,30,Missed
PMT003706,LN00194,2023-12-15,53856.26,53856.26,0,On-time
PMT003707,LN00194,2024-01-14,53856.26,53856.26,5,Late
PMT003708,LN00194,2024-02-13,53856.26,53856.26,0,On-time
PMT003709,LN00194,2024-03-14,53856.26,53856.26,0,On-time
PMT003710,LN00194,2024-04-13,53856.26,53856.26,0,On-time
PMT003711,LN00194,2024-05-13,53856.26,53856.26,0,On-time
PMT003712,LN00194,2024-06-12,53856.26,53856.26,19,Late
PMT003713,LN00194,2024-07-12,53856.26,53856.26,0,On-time
PMT003714,LN00194,2024-08-11,53856.26,53856.26,20,Late
PMT003715,LN00194,2024-09-10,53856.26,53856.26,10,Late
PMT003716,LN00194,2024-10-10,53856.26,53856.26,0,On-time
PMT003717,LN00194,2024-11-09,53856.26,53856.26,6,Late
PMT003718,LN00194,2024-12-09,53856.26,53856.26,20,Late
PMT003719,LN00194,2025-01-08,53856.26,53856.26,0,On-time
PMT003720,LN00194,2025-02-07,53856.26,53856.26,12,Late
PMT003721,LN00195,2025-10-31,18047.03,18047.03,0,On-time
PMT003722,LN00195,2025-11-30,18047.03,18047.03,0,On-time
PMT003723,LN00195,2025-12-30,18047.03,18047.03,0,On-time
PMT003724,LN00195,2026-01-29,18047.03,18047.03,0,On-time
PMT003725,LN00195,2026-02-28,18047.03,18047.03,1,Late
PMT003726,LN00195,2026-03-30,18047.03,18047.03,0,On-time
PMT003727,LN00195,2026-04-29,18047.03,0.0,34,Missed
PMT003728,LN00195,2026-05-29,18047.03,18047.03,0,On-time
PMT003729,LN00195,2026-06-28,18047.03,18047.03,19,Late
PMT003730,LN00196,2023-12-31,122846.72,122846.72,0,On-time
PMT003731,LN00196,2024-01-30,122846.72,122846.72,0,On-time
PMT003732,LN00196,2024-02-29,122846.72,122846.72,10,Late
PMT003733,LN00196,2024-03-30,122846.72,122846.72,0,On-time
PMT003734,LN00196,2024-04-29,122846.72,122846.72,0,On-time
PMT003735,LN00196,2024-05-29,122846.72,122846.72,0,On-time
PMT003736,LN00196,2024-06-28,122846.72,122846.72,0,On-time
PMT003737,LN00196,2024-07-28,122846.72,122846.72,0,On-time
PMT003738,LN00196,2024-08-27,122846.72,122846.72,6,Late
PMT003739,LN00196,2024-09-26,122846.72,122846.72,4,Late
PMT003740,LN00197,2022-11-09,14460.04,14460.04,10,Late
PMT003741,LN00197,2022-12-09,14460.04,14460.04,0,On-time
PMT003742,LN00197,2023-01-08,14460.04,14460.04,15,Late
PMT003743,LN00197,2023-02-07,14460.04,14460.04,0,On-time
PMT003744,LN00197,2023-03-09,14460.04,14460.04,0,On-time
PMT003745,LN00197,2023-04-08,14460.04,14460.04,8,Late
PMT003746,LN00197,2023-05-08,14460.04,14460.04,0,On-time
PMT003747,LN00197,2023-06-07,14460.04,14460.04,1,Late
PMT003748,LN00197,2023-07-07,14460.04,14460.04,0,On-time
PMT003749,LN00197,2023-08-06,14460.04,14460.04,0,On-time
PMT003750,LN00197,2023-09-05,14460.04,14460.04,0,On-time
PMT003751,LN00197,2023-10-05,14460.04,14460.04,0,On-time
PMT003752,LN00197,2023-11-04,14460.04,14460.04,0,On-time
PMT003753,LN00197,2023-12-04,14460.04,14460.04,0,On-time
PMT003754,LN00197,2024-01-03,14460.04,14460.04,0,On-time
PMT003755,LN00197,2024-02-02,14460.04,14460.04,3,Late
PMT003756,LN00197,2024-03-03,14460.04,14460.04,0,On-time
PMT003757,LN00197,2024-04-02,14460.04,14460.04,0,On-time
PMT003758,LN00197,2024-05-02,14460.04,14460.04,0,On-time
PMT003759,LN00197,2024-06-01,14460.04,14460.04,9,Late
PMT003760,LN00197,2024-07-01,14460.04,14460.04,0,On-time
PMT003761,LN00197,2024-07-31,14460.04,14460.04,0,On-time
PMT003762,LN00198,2021-11-28,17626.15,17626.15,0,On-time
PMT003763,LN00198,2021-12-28,17626.15,17626.15,14,Late
PMT003764,LN00198,2022-01-27,17626.15,17626.15,17,Late
PMT003765,LN00198,2022-02-26,17626.15,17626.15,9,Late
PMT003766,LN00198,2022-03-28,17626.15,17626.15,0,On-time
PMT003767,LN00198,2022-04-27,17626.15,17626.15,0,On-time
PMT003768,LN00198,2022-05-27,17626.15,17626.15,16,Late
PMT003769,LN00198,2022-06-26,17626.15,17626.15,0,On-time
PMT003770,LN00198,2022-07-26,17626.15,17626.15,0,On-time
PMT003771,LN00198,2022-08-25,17626.15,17626.15,0,On-time
PMT003772,LN00198,2022-09-24,17626.15,17626.15,0,On-time
PMT003773,LN00198,2022-10-24,17626.15,17626.15,0,On-time
PMT003774,LN00198,2022-11-23,17626.15,17626.15,1,Late
PMT003775,LN00198,2022-12-23,17626.15,17626.15,0,On-time
PMT003776,LN00198,2023-01-22,17626.15,17626.15,0,On-time
PMT003777,LN00198,2023-02-21,17626.15,17626.15,0,On-time
PMT003778,LN00198,2023-03-23,17626.15,17626.15,0,On-time
PMT003779,LN00198,2023-04-22,17626.15,17626.15,0,On-time
PMT003780,LN00198,2023-05-22,17626.15,17626.15,15,Late
PMT003781,LN00198,2023-06-21,17626.15,17626.15,0,On-time
PMT003782,LN00198,2023-07-21,17626.15,17626.15,0,On-time
PMT003783,LN00198,2023-08-20,17626.15,17626.15,0,On-time
PMT003784,LN00198,2023-09-19,17626.15,17626.15,0,On-time
PMT003785,LN00198,2023-10-19,17626.15,17626.15,0,On-time
PMT003786,LN00198,2023-11-18,17626.15,17626.15,0,On-time
PMT003787,LN00198,2023-12-18,17626.15,17626.15,0,On-time
PMT003788,LN00198,2024-01-17,17626.15,17626.15,21,Late
PMT003789,LN00198,2024-02-16,17626.15,17626.15,25,Late
PMT003790,LN00198,2024-03-17,17626.15,17626.15,0,On-time
PMT003791,LN00198,2024-04-16,17626.15,17626.15,0,On-time
PMT003792,LN00198,2024-05-16,17626.15,17626.15,0,On-time
PMT003793,LN00198,2024-06-15,17626.15,17626.15,0,On-time
PMT003794,LN00198,2024-07-15,17626.15,17626.15,0,On-time
PMT003795,LN00198,2024-08-14,17626.15,17626.15,0,On-time
PMT003796,LN00198,2024-09-13,17626.15,17626.15,11,Late
PMT003797,LN00198,2024-10-13,17626.15,17626.15,0,On-time
PMT003798,LN00198,2024-11-12,17626.15,17626.15,0,On-time
PMT003799,LN00198,2024-12-12,17626.15,17626.15,0,On-time
PMT003800,LN00198,2025-01-11,17626.15,17626.15,0,On-time
PMT003801,LN00198,2025-02-10,17626.15,17626.15,0,On-time
PMT003802,LN00198,2025-03-12,17626.15,17626.15,6,Late
PMT003803,LN00198,2025-04-11,17626.15,17626.15,0,On-time
PMT003804,LN00198,2025-05-11,17626.15,17626.15,0,On-time
PMT003805,LN00198,2025-06-10,17626.15,17626.15,0,On-time
PMT003806,LN00198,2025-07-10,17626.15,17626.15,0,On-time
PMT003807,LN00199,2023-11-25,31245.12,31245.12,0,On-time
PMT003808,LN00199,2023-12-25,31245.12,31245.12,0,On-time
PMT003809,LN00199,2024-01-24,31245.12,31245.12,19,Late
PMT003810,LN00199,2024-02-23,31245.12,0.0,33,Missed
PMT003811,LN00199,2024-03-24,31245.12,0.0,39,Missed
PMT003812,LN00199,2024-04-23,31245.12,0.0,59,Missed
PMT003813,LN00199,2024-05-23,31245.12,0.0,31,Missed
PMT003814,LN00199,2024-06-22,31245.12,31245.12,6,Late
PMT003815,LN00199,2024-07-22,31245.12,0.0,38,Missed
PMT003816,LN00199,2024-08-21,31245.12,31245.12,0,On-time
PMT003817,LN00199,2024-09-20,31245.12,31245.12,12,Late
PMT003818,LN00199,2024-10-20,31245.12,31245.12,5,Late
PMT003819,LN00199,2024-11-19,31245.12,0.0,51,Missed
PMT003820,LN00199,2024-12-19,31245.12,31245.12,0,On-time
PMT003821,LN00199,2025-01-18,31245.12,0.0,37,Missed
PMT003822,LN00200,2023-11-10,24690.8,24690.8,0,On-time
PMT003823,LN00200,2023-12-10,24690.8,24690.8,8,Late
PMT003824,LN00200,2024-01-09,24690.8,24690.8,0,On-time
PMT003825,LN00200,2024-02-08,24690.8,24690.8,0,On-time
PMT003826,LN00200,2024-03-09,24690.8,0.0,48,Missed
PMT003827,LN00200,2024-04-08,24690.8,24690.8,22,Late
PMT003828,LN00200,2024-05-08,24690.8,24690.8,0,On-time
PMT003829,LN00200,2024-06-07,24690.8,24690.8,5,Late
PMT003830,LN00200,2024-07-07,24690.8,24690.8,0,On-time
PMT003831,LN00200,2024-08-06,24690.8,24690.8,0,On-time
PMT003832,LN00200,2024-09-05,24690.8,24690.8,15,Late
PMT003833,LN00200,2024-10-05,24690.8,24690.8,0,On-time
PMT003834,LN00200,2024-11-04,24690.8,24690.8,0,On-time
PMT003835,LN00200,2024-12-04,24690.8,24690.8,20,Late
PMT003836,LN00200,2025-01-03,24690.8,24690.8,0,On-time
PMT003837,LN00200,2025-02-02,24690.8,24690.8,0,On-time
PMT003838,LN00200,2025-03-04,24690.8,24690.8,0,On-time
PMT003839,LN00200,2025-04-03,24690.8,24690.8,0,On-time
PMT003840,LN00200,2025-05-03,24690.8,24690.8,0,On-time
PMT003841,LN00200,2025-06-02,24690.8,24690.8,8,Late
PMT003842,LN00200,2025-07-02,24690.8,24690.8,8,Late
PMT003843,LN00200,2025-08-01,24690.8,24690.8,0,On-time
PMT003844,LN00200,2025-08-31,24690.8,24690.8,0,On-time
PMT003845,LN00200,2025-09-30,24690.8,24690.8,0,On-time
PMT003846,LN00200,2025-10-30,24690.8,24690.8,0,On-time
PMT003847,LN00200,2025-11-29,24690.8,24690.8,0,On-time
PMT003848,LN00200,2025-12-29,24690.8,24690.8,0,On-time
PMT003849,LN00200,2026-01-28,24690.8,24690.8,18,Late
PMT003850,LN00200,2026-02-27,24690.8,0.0,28,Missed
PMT003851,LN00200,2026-03-29,24690.8,24690.8,0,On-time
PMT003852,LN00200,2026-04-28,24690.8,24690.8,0,On-time
PMT003853,LN00200,2026-05-28,24690.8,24690.8,0,On-time
PMT003854,LN00200,2026-06-27,24690.8,0.0,58,Missed
PMT003855,LN00201,2025-11-02,36098.24,36098.24,7,Late
PMT003856,LN00201,2025-12-02,36098.24,36098.24,0,On-time
PMT003857,LN00201,2026-01-01,36098.24,36098.24,0,On-time
PMT003858,LN00201,2026-01-31,36098.24,36098.24,0,On-time
PMT003859,LN00201,2026-03-02,36098.24,36098.24,0,On-time
PMT003860,LN00201,2026-04-01,36098.24,36098.24,0,On-time
PMT003861,LN00201,2026-05-01,36098.24,36098.24,0,On-time
PMT003862,LN00201,2026-05-31,36098.24,0.0,40,Missed
PMT003863,LN00201,2026-06-30,36098.24,36098.24,18,Late
PMT003864,LN00202,2025-11-20,20235.89,20235.89,0,On-time
PMT003865,LN00202,2025-12-20,20235.89,0.0,31,Missed
PMT003866,LN00202,2026-01-19,20235.89,0.0,57,Missed
PMT003867,LN00202,2026-02-18,20235.89,20235.89,0,On-time
PMT003868,LN00202,2026-03-20,20235.89,20235.89,14,Late
PMT003869,LN00202,2026-04-19,20235.89,20235.89,25,Late
PMT003870,LN00202,2026-05-19,20235.89,20235.89,0,On-time
PMT003871,LN00202,2026-06-18,20235.89,20235.89,25,Late
PMT003872,LN00202,2026-07-18,20235.89,20235.89,0,On-time
PMT003873,LN00203,2021-03-16,31566.39,31566.39,0,On-time
PMT003874,LN00203,2021-04-15,31566.39,31566.39,5,Late
PMT003875,LN00203,2021-05-15,31566.39,31566.39,0,On-time
PMT003876,LN00203,2021-06-14,31566.39,0.0,39,Missed
PMT003877,LN00203,2021-07-14,31566.39,0.0,35,Missed
PMT003878,LN00203,2021-08-13,31566.39,31566.39,0,On-time
PMT003879,LN00203,2021-09-12,31566.39,31566.39,0,On-time
PMT003880,LN00203,2021-10-12,31566.39,31566.39,0,On-time
PMT003881,LN00203,2021-11-11,31566.39,31566.39,0,On-time
PMT003882,LN00203,2021-12-11,31566.39,31566.39,0,On-time
PMT003883,LN00203,2022-01-10,31566.39,31566.39,0,On-time
PMT003884,LN00203,2022-02-09,31566.39,31566.39,0,On-time
PMT003885,LN00203,2022-03-11,31566.39,31566.39,0,On-time
PMT003886,LN00203,2022-04-10,31566.39,,0,On-time
PMT003887,LN00203,2022-05-10,31566.39,31566.39,0,On-time
PMT003888,LN00204,2023-04-11,34012.88,34012.88,0,On-time
PMT003889,LN00204,2023-05-11,34012.88,34012.88,22,Late
PMT003890,LN00204,2023-06-10,34012.88,34012.88,0,On-time
PMT003891,LN00204,2023-07-10,34012.88,34012.88,0,On-time
PMT003892,LN00204,2023-08-09,34012.88,34012.88,0,On-time
PMT003893,LN00204,2023-09-08,34012.88,34012.88,0,On-time
PMT003894,LN00204,2023-10-08,34012.88,34012.88,0,On-time
PMT003895,LN00204,2023-11-07,34012.88,34012.88,0,On-time
PMT003896,LN00204,2023-12-07,34012.88,34012.88,11,Late
PMT003897,LN00204,2024-01-06,34012.88,34012.88,0,On-time
PMT003898,LN00204,2024-02-05,34012.88,34012.88,0,On-time
PMT003899,LN00204,2024-03-06,34012.88,34012.88,8,Late
PMT003900,LN00204,2024-04-05,34012.88,34012.88,21,Late
PMT003901,LN00204,2024-05-05,34012.88,34012.88,16,Late
PMT003902,LN00204,2024-06-04,34012.88,34012.88,8,Late
PMT003903,LN00204,2024-07-04,34012.88,34012.88,0,On-time
PMT003904,LN00204,2024-08-03,34012.88,34012.88,0,On-time
PMT003905,LN00204,2024-09-02,34012.88,34012.88,0,On-time
PMT003906,LN00204,2024-10-02,34012.88,34012.88,0,On-time
PMT003907,LN00204,2024-11-01,34012.88,34012.88,0,On-time
PMT003908,LN00204,2024-12-01,34012.88,34012.88,0,On-time
PMT003909,LN00204,2024-12-31,34012.88,34012.88,0,On-time
PMT003910,LN00204,2025-01-30,34012.88,34012.88,0,On-time
PMT003911,LN00204,2025-03-01,34012.88,34012.88,0,On-time
PMT003912,LN00204,2025-03-31,34012.88,34012.88,0,On-time
PMT003913,LN00204,2025-04-30,34012.88,34012.88,10,Late
PMT003914,LN00204,2025-05-30,34012.88,34012.88,21,Late
PMT003915,LN00204,2025-06-29,34012.88,34012.88,0,On-time
PMT003916,LN00204,2025-07-29,34012.88,34012.88,0,On-time
PMT003917,LN00204,2025-08-28,34012.88,34012.88,3,Late
PMT003918,LN00204,2025-09-27,34012.88,34012.88,0,On-time
PMT003919,LN00204,2025-10-27,34012.88,34012.88,0,On-time
PMT003920,LN00204,2025-11-26,34012.88,34012.88,0,On-time
PMT003921,LN00204,2025-12-26,34012.88,34012.88,0,On-time
PMT003922,LN00204,2026-01-25,34012.88,34012.88,22,Late
PMT003923,LN00204,2026-02-24,34012.88,34012.88,0,On-time
PMT003924,LN00204,2026-03-26,34012.88,34012.88,0,On-time
PMT003925,LN00204,2026-04-25,34012.88,34012.88,0,On-time
PMT003926,LN00204,2026-05-25,34012.88,34012.88,0,On-time
PMT003927,LN00205,2021-08-18,22023.27,22023.27,0,On-time
PMT003928,LN00205,2021-09-17,22023.27,22023.27,0,On-time
PMT003929,LN00205,2021-10-17,22023.27,22023.27,2,Late
PMT003930,LN00205,2021-11-16,22023.27,22023.27,0,On-time
PMT003931,LN00205,2021-12-16,22023.27,22023.27,0,On-time
PMT003932,LN00205,2022-01-15,22023.27,22023.27,0,On-time
PMT003933,LN00205,2022-02-14,22023.27,22023.27,0,On-time
PMT003934,LN00205,2022-03-16,22023.27,22023.27,0,On-time
PMT003935,LN00205,2022-04-15,22023.27,22023.27,0,On-time
PMT003936,LN00205,2022-05-15,22023.27,22023.27,0,On-time
PMT003937,LN00205,2022-06-14,22023.27,0.0,43,Missed
PMT003938,LN00205,2022-07-14,22023.27,22023.27,0,On-time
PMT003939,LN00205,2022-08-13,22023.27,22023.27,0,On-time
PMT003940,LN00205,2022-09-12,22023.27,22023.27,11,Late
PMT003941,LN00205,2022-10-12,22023.27,22023.27,0,On-time
PMT003942,LN00205,2022-11-11,22023.27,22023.27,0,On-time
PMT003943,LN00205,2022-12-11,22023.27,22023.27,0,On-time
PMT003944,LN00205,2023-01-10,22023.27,22023.27,0,On-time
PMT003945,LN00205,2023-02-09,22023.27,22023.27,0,On-time
PMT003946,LN00205,2023-03-11,22023.27,22023.27,0,On-time
PMT003947,LN00205,2023-04-10,22023.27,0.0,46,Missed
PMT003948,LN00205,2023-05-10,22023.27,22023.27,0,On-time
PMT003949,LN00205,2023-06-09,22023.27,22023.27,0,On-time
PMT003950,LN00205,2023-07-09,22023.27,22023.27,2,Late
PMT003951,LN00205,2023-08-08,22023.27,22023.27,0,On-time
PMT003952,LN00205,2023-09-07,22023.27,,0,On-time
PMT003953,LN00205,2023-10-07,22023.27,22023.27,0,On-time
PMT003954,LN00206,2023-08-26,111250.8,111250.8,0,On-time
PMT003955,LN00206,2023-09-25,111250.8,0.0,26,Missed
PMT003956,LN00206,2023-10-25,111250.8,111250.8,0,On-time
PMT003957,LN00206,2023-11-24,111250.8,111250.8,16,Late
PMT003958,LN00206,2023-12-24,111250.8,111250.8,0,On-time
PMT003959,LN00206,2024-01-23,111250.8,111250.8,0,On-time
PMT003960,LN00206,2024-02-22,111250.8,111250.8,0,On-time
PMT003961,LN00206,2024-03-23,111250.8,111250.8,0,On-time
PMT003962,LN00206,2024-04-22,111250.8,111250.8,19,Late
PMT003963,LN00206,2024-05-22,111250.8,111250.8,0,On-time
PMT003964,LN00206,2024-06-21,111250.8,111250.8,0,On-time
PMT003965,LN00206,2024-07-21,111250.8,111250.8,20,Late
PMT003966,LN00206,2024-08-20,111250.8,111250.8,0,On-time
PMT003967,LN00206,2024-09-19,111250.8,111250.8,0,On-time
PMT003968,LN00206,2024-10-19,111250.8,111250.8,0,On-time
PMT003969,LN00206,2024-11-18,111250.8,111250.8,0,On-time
PMT003970,LN00206,2024-12-18,111250.8,111250.8,0,On-time
PMT003971,LN00206,2025-01-17,111250.8,111250.8,0,On-time
PMT003972,LN00206,2025-02-16,111250.8,111250.8,0,On-time
PMT003973,LN00207,2021-11-23,8977.62,8977.62,0,On-time
PMT003974,LN00207,2021-12-23,8977.62,8977.62,8,Late
PMT003975,LN00207,2022-01-22,8977.62,8977.62,0,On-time
PMT003976,LN00207,2022-02-21,8977.62,8977.62,0,On-time
PMT003977,LN00207,2022-03-23,8977.62,8977.62,5,Late
PMT003978,LN00207,2022-04-22,8977.62,8977.62,0,On-time
PMT003979,LN00207,2022-05-22,8977.62,,0,On-time
PMT003980,LN00207,2022-06-21,8977.62,8977.62,15,Late
PMT003981,LN00207,2022-07-21,8977.62,0.0,59,Missed
PMT003982,LN00207,2022-08-20,8977.62,8977.62,0,On-time
PMT003983,LN00207,2022-09-19,8977.62,8977.62,0,On-time
PMT003984,LN00207,2022-10-19,8977.62,8977.62,0,On-time
PMT003985,LN00207,2022-11-18,8977.62,8977.62,0,On-time
PMT003986,LN00208,2021-08-27,15440.87,15440.87,21,Late
PMT003987,LN00208,2021-09-26,15440.87,15440.87,0,On-time
PMT003988,LN00208,2021-10-26,15440.87,15440.87,23,Late
PMT003989,LN00208,2021-11-25,15440.87,15440.87,0,On-time
PMT003990,LN00208,2021-12-25,15440.87,15440.87,0,On-time
PMT003991,LN00208,2022-01-24,15440.87,15440.87,0,On-time
PMT003992,LN00208,2022-02-23,15440.87,15440.87,0,On-time
PMT003993,LN00208,2022-03-25,15440.87,15440.87,0,On-time
PMT003994,LN00208,2022-04-24,15440.87,15440.87,0,On-time
PMT003995,LN00208,2022-05-24,15440.87,15440.87,0,On-time
PMT003996,LN00208,2022-06-23,15440.87,15440.87,0,On-time
PMT003997,LN00208,2022-07-23,15440.87,15440.87,0,On-time
PMT003998,LN00208,2022-08-22,15440.87,15440.87,0,On-time
PMT003999,LN00208,2022-09-21,15440.87,15440.87,0,On-time
PMT004000,LN00208,2022-10-21,15440.87,15440.87,0,On-time
PMT004001,LN00208,2022-11-20,15440.87,15440.87,0,On-time
PMT004002,LN00208,2022-12-20,15440.87,15440.87,0,On-time
PMT004003,LN00208,2023-01-19,15440.87,15440.87,0,On-time
PMT004004,LN00208,2023-02-18,15440.87,15440.87,0,On-time
PMT004005,LN00208,2023-03-20,15440.87,15440.87,0,On-time
PMT004006,LN00208,2023-04-19,15440.87,15440.87,0,On-time
PMT004007,LN00208,2023-05-19,15440.87,15440.87,9,Late
